 # 1) i 2) r [pMpc] 3) Lya emissivity [erg/s/cm3, proper]
  412     2.9393E+00     5.3310E-37
  413     2.9464E+00     5.2659E-37
  414     2.9536E+00     5.2022E-37
  415     2.9607E+00     5.1399E-37
  416     2.9679E+00     5.0788E-37
  417     2.9750E+00     5.0191E-37
  418     2.9821E+00     4.9606E-37
  419     2.9893E+00     4.9033E-37
  420     2.9964E+00     4.8472E-37
  421     3.0036E+00     4.7923E-37
  422     3.0107E+00     4.7384E-37
  423     3.0179E+00     4.6857E-37
  424     3.0250E+00     4.6340E-37
  425     3.0321E+00     4.5833E-37
  426     3.0393E+00     4.5336E-37
  427     3.0464E+00     4.4848E-37
  428     3.0536E+00     4.4371E-37
  429     3.0607E+00     4.3902E-37
  430     3.0679E+00     4.3442E-37
  431     3.0750E+00     4.2990E-37
  432     3.0821E+00     4.2547E-37
  433     3.0893E+00     4.2112E-37
  434     3.0964E+00     4.1685E-37
  435     3.1036E+00     4.1266E-37
  436     3.1107E+00     4.0854E-37
  437     3.1179E+00     4.0449E-37
  438     3.1250E+00     4.0052E-37
  439     3.1321E+00     3.9661E-37
  440     3.1393E+00     3.9277E-37
  441     3.1464E+00     3.8900E-37
  442     3.1536E+00     3.8529E-37
  443     3.1607E+00     3.8164E-37
  444     3.1679E+00     3.7805E-37
  445     3.1750E+00     3.7453E-37
  446     3.1821E+00     3.7105E-37
  447     3.1893E+00     3.6764E-37
  448     3.1964E+00     3.6428E-37
  449     3.2036E+00     3.6097E-37
  450     3.2107E+00     3.5771E-37
  451     3.2179E+00     3.5450E-37
  452     3.2250E+00     3.5135E-37
  453     3.2321E+00     3.4824E-37
  454     3.2393E+00     3.4517E-37
  455     3.2464E+00     3.4215E-37
  456     3.2536E+00     3.3918E-37
  457     3.2607E+00     3.3625E-37
  458     3.2679E+00     3.3336E-37
  459     3.2750E+00     3.3052E-37
  460     3.2821E+00     3.2771E-37
  461     3.2893E+00     3.2494E-37
  462     3.2964E+00     3.2222E-37
  463     3.3036E+00     3.1953E-37
  464     3.3107E+00     3.1687E-37
  465     3.3179E+00     3.1425E-37
  466     3.3250E+00     3.1167E-37
  467     3.3321E+00     3.0912E-37
  468     3.3393E+00     3.0661E-37
  469     3.3464E+00     3.0412E-37
  470     3.3536E+00     3.0167E-37
  471     3.3607E+00     2.9925E-37
  472     3.3679E+00     2.9686E-37
  473     3.3750E+00     2.9451E-37
  474     3.3821E+00     2.9218E-37
  475     3.3893E+00     2.8988E-37
  476     3.3964E+00     2.8760E-37
  477     3.4036E+00     2.8536E-37
  478     3.4107E+00     2.8314E-37
  479     3.4179E+00     2.8095E-37
  480     3.4250E+00     2.7878E-37
  481     3.4321E+00     2.7664E-37
  482     3.4393E+00     2.7453E-37
  483     3.4464E+00     2.7244E-37
  484     3.4536E+00     2.7037E-37
  485     3.4607E+00     2.6833E-37
  486     3.4679E+00     2.6631E-37
  487     3.4750E+00     2.6431E-37
  488     3.4821E+00     2.6234E-37
  489     3.4893E+00     2.6038E-37
  490     3.4964E+00     2.5845E-37
  491     3.5036E+00     2.5654E-37
  492     3.5107E+00     2.5465E-37
  493     3.5179E+00     2.5278E-37
  494     3.5250E+00     2.5093E-37
  495     3.5321E+00     2.4910E-37
  496     3.5393E+00     2.4729E-37
  497     3.5464E+00     2.4550E-37
  498     3.5536E+00     2.4372E-37
  499     3.5607E+00     2.4197E-37
  500     3.5679E+00     2.4023E-37
